Instance,Feature,LocX,LocY,Checkin
H,742,116.304207,40.041756,
H,743,116.310516,40.04078,
H,744,116.313091,40.038193,
H,745,116.29299,40.051995,
H,746,116.315452,40.042905,
H,747,116.307634,40.046404,
H,748,116.303173,40.05126,
H,749,116.31473,40.044377,
H,750,116.315423,40.043618,
H,751,116.309213,40.044978,
H,752,116.305201,40.047124,
H,753,116.308124,40.046759,
H,754,116.306316,40.047108,
H,755,116.368986,40.063118,
H,756,116.365886,40.034741,
H,757,116.369011,40.035646,
H,758,116.354355,40.040654,
H,759,116.373004,40.03219,
H,760,116.359821,40.037715,
H,761,116.370404,40.033721,
H,762,116.366957,40.031789,
H,763,116.334174,40.051821,
H,764,116.336541,40.051983,
H,765,116.345445,40.044697,
H,766,116.33507,40.051512,
H,767,116.334025,40.053775,
H,768,116.345772,40.044949,
H,769,116.346282,40.044692,
H,770,116.354784,40.042967,
H,771,116.365817,40.035286,
H,772,116.36133,40.038723,
H,773,116.239412,39.959392,
H,774,116.250526,39.951895,
H,775,116.250638,39.952317,
H,776,116.355397,39.988115,
H,777,116.214367,39.980371,
H,778,116.246935,39.960066,
H,779,116.31725,39.96071,
H,780,116.357216,40.063578,
H,781,116.350019,40.061188,
H,782,116.351488,40.061424,
H,783,116.300587,39.993371,
H,784,116.322889,40.041872,
H,785,116.318045,39.962094,
H,786,116.350205,40.039895,
H,787,116.323755,39.959334,
H,788,116.324904,39.964689,
H,789,116.32172,39.954065,
H,790,116.27307,39.953514,
H,791,116.307522,39.963136,
H,792,116.230566,39.998325,
H,793,116.263344,39.979122,
H,794,116.298952,39.910928,
H,795,116.215268,39.963111,
H,796,116.233066,39.953488,
H,797,116.325648,39.897685,
H,798,116.211225,39.959332,
H,799,116.213303,39.954231,
H,800,116.299461,39.907085,
H,801,116.263865,39.928775,
H,802,116.295313,39.911005,
H,803,116.351328,40.028043,
H,804,116.249617,40.085343,
H,805,116.351871,40.040007,
H,806,116.350214,40.040318,
H,807,116.348727,40.037434,
H,808,116.356116,40.03298,
H,809,116.358992,40.030175,
H,810,116.339316,40.043715,
H,811,116.339716,40.042751,
H,812,116.338494,40.046158,
H,813,116.344886,40.041964,
H,814,116.316897,40.05609,
H,815,116.326768,40.048778,
H,816,116.327144,40.048922,
H,817,116.326874,40.049676,
H,818,116.326714,40.050039,
H,819,116.32776,40.051695,
H,820,116.327016,40.052736,
H,821,116.326774,40.049615,
H,822,116.359029,40.030833,
H,823,116.352698,40.0366,
H,824,116.344695,40.041959,
H,825,116.349257,40.037451,
H,826,116.315612,39.982227,
H,827,116.315272,39.981417,
H,828,116.314724,39.981098,
H,829,116.30885,39.98289,
H,830,116.286061,40.081537,
H,831,116.337448,40.049223,
H,832,116.31358,40.048674,
H,833,116.316207,40.052706,
H,834,116.317188,40.045837,
H,835,116.317127,40.04437,
H,836,116.316529,40.043831,
H,837,116.20005,39.994477,
H,838,116.196647,39.994473,
H,839,116.244416,39.967399,
H,840,116.28748,39.942597,
H,841,116.294141,40.0447,
H,842,116.301071,40.055147,
H,843,116.298088,40.047228,
H,844,116.302632,40.053855,
H,845,116.298882,40.046311,
H,846,116.300539,40.04995,
H,847,116.29875,40.049279,
H,848,116.255798,39.977124,
H,849,116.227345,39.99451,
H,850,116.250076,39.980429,
H,851,116.255838,39.976806,
H,852,116.318251,39.975048,
H,853,116.269344,39.897576,
H,854,116.258269,39.90337,
H,855,116.261811,39.903691,
H,856,116.253929,39.906982,
H,857,116.269153,39.899539,
H,858,116.26921,39.900053,
H,859,116.269156,39.899669,
H,860,116.269161,39.899793,
H,861,116.268521,39.900059,
H,862,116.196638,40.125612,
H,863,116.191158,40.113584,
H,864,116.266705,40.05187,
H,865,116.266467,40.05214,
H,866,116.262986,40.050684,
H,867,116.273497,40.064847,
H,868,116.27183,40.062707,
H,869,116.279172,39.954123,
H,870,116.28603,39.954508,
H,871,116.290356,39.955583,
H,872,116.286596,39.956203,
H,873,116.285167,39.955603,
H,874,116.272914,39.960268,
H,875,116.279404,39.96055,
H,876,116.290361,39.955056,
H,877,116.28419,39.955888,
H,878,116.285259,39.956921,
H,879,116.284322,39.954589,
H,880,116.282316,39.954245,
H,881,116.279805,39.953949,
H,882,116.271363,39.95503,
H,883,116.283172,39.954736,
H,884,116.286319,39.956807,
H,885,116.286814,39.956871,
H,886,116.286583,39.956877,
H,887,116.277713,39.954138,
H,888,116.286583,39.956877,
H,889,116.276187,39.957359,
H,890,116.279642,39.957577,
H,891,116.277629,39.953943,
H,892,116.308147,39.976486,
H,893,116.306855,39.976226,
H,894,116.306677,39.976682,
H,895,116.309348,39.976718,
H,896,116.306578,39.97747,
H,897,116.309357,39.976434,
H,898,116.305757,39.976687,
H,899,116.307429,39.974927,
H,900,116.307657,39.97432,
H,901,116.305014,39.938633,
H,902,116.298304,39.93757,
H,903,116.301593,39.935276,
H,904,116.29865,39.937551,
H,905,116.301297,39.937678,
H,906,116.290085,39.936214,
H,907,116.301959,39.937564,
H,908,116.297781,39.934963,
H,909,116.276028,39.938526,
H,910,116.303872,39.93842,
H,911,116.303334,39.936644,
H,912,116.304632,39.936648,
H,913,116.272961,39.937952,
H,914,116.285354,39.937653,
H,915,116.303724,39.936727,
H,916,116.302752,39.935401,
I,1,116.30878,40.036337,
I,2,116.295267,40.041688,
I,3,116.2974,40.037282,
I,4,116.298158,40.035123,
I,5,116.224048,39.927966,
I,6,116.258297,39.907938,
I,7,116.24987,39.929297,
I,8,116.249812,39.929725,
I,9,116.244163,39.929742,
I,10,116.245572,39.931384,
I,11,116.250383,39.929299,
I,12,116.288518,39.907873,
I,13,116.283876,39.907853,
I,14,116.283669,39.911776,
I,15,116.261129,39.917461,
I,16,116.262244,39.91735,
I,17,116.264425,39.916404,
I,18,116.259048,39.923747,
I,19,116.253974,39.982967,
I,20,116.227475,39.991492,
I,21,116.247606,39.967459,
I,22,116.248186,39.979137,
I,23,116.324495,39.983496,
I,24,116.248369,39.921001,
I,25,116.259662,39.92117,
I,26,116.292983,39.921521,
I,27,116.314747,39.952033,
I,28,116.347629,39.952261,
I,29,116.201389,39.992388,
I,30,116.208741,39.992679,
I,31,116.200431,39.992235,
I,32,116.324757,39.992863,
I,33,116.345227,39.992234,
I,34,116.349009,39.992252,
I,35,116.344345,39.986143,
I,36,116.33163,39.986422,
I,37,116.214813,40.099198,
I,38,116.179013,40.125901,
I,39,116.235934,40.085749,
I,40,116.236746,40.085558,
I,41,116.210759,40.10896,
I,42,116.213282,40.113637,
I,43,116.215673,40.09698,
I,44,116.214116,40.109321,
I,45,116.303334,39.932717,
I,46,116.242456,39.92941,
I,47,116.315932,39.931608,
I,48,116.315932,39.931608,
I,49,116.315932,39.931608,
I,50,116.271237,39.931672,
I,51,116.333947,39.901806,
I,52,116.301839,39.901256,
I,53,116.29532,39.904305,
I,54,116.294673,39.902732,
I,55,116.301868,39.90137,
I,56,116.316974,39.930067,
I,57,116.328397,39.928323,
I,58,116.261361,39.928962,
I,59,116.325337,39.928772,
I,60,116.325336,39.929343,
I,61,116.321273,39.928453,
I,62,116.314967,39.938051,
I,63,116.326877,39.958713,
I,64,116.345889,39.959734,
I,65,116.351638,39.958516,
I,66,116.361509,40.030654,
I,67,116.371197,40.033937,
I,68,116.356532,40.033914,
I,69,116.365715,40.032219,
I,70,116.365563,40.031213,
I,71,116.369152,39.957718,
I,72,116.317016,39.9218,
I,73,116.325439,39.944217,
I,74,116.325407,39.944378,
I,75,116.323986,39.954368,
I,76,116.324021,39.954139,
I,77,116.336805,39.946566,
I,78,116.326004,39.9437,
I,79,116.330832,39.934852,
I,80,116.37494,39.973203,
I,81,116.378209,39.971538,
I,82,116.32082,39.899101,
I,83,116.328662,39.899303,
I,84,116.321538,39.901255,
I,85,116.333947,39.901806,
I,86,116.30972,39.900924,
I,87,116.332262,39.900074,
I,88,116.31893,39.8996,
I,89,116.32757,39.90017,
I,90,116.32757,39.90017,
I,91,116.31893,39.8996,
I,92,116.341045,39.966636,
I,93,116.361356,39.954982,
I,94,116.367377,39.95486,
I,95,116.371152,39.954181,
I,96,116.360771,39.957754,
I,97,116.35685,39.959847,
I,98,116.360591,39.95822,
I,99,116.352082,39.962385,
I,100,116.207738,40.040712,
I,101,116.205027,40.040593,
I,102,116.354388,40.037709,
I,103,116.336362,40.037149,
I,104,116.304822,40.039344,
I,105,116.34909,40.04024,
I,106,116.342791,40.039325,
I,107,116.301392,39.924762,
I,108,116.252535,40.048809,
I,109,116.257853,40.042841,
I,110,116.324561,39.966473,
I,111,116.320827,39.969677,
I,112,116.3283,39.973335,
I,113,116.325231,39.96988,
I,114,116.347595,39.952714,
I,115,116.326167,39.928494,
I,116,116.324435,39.928399,
I,117,116.325402,39.930485,
I,118,116.324554,39.928402,
I,119,116.337038,39.957934,
I,120,116.326095,39.957227,
I,121,116.327638,39.957323,
I,122,116.331664,39.956495,
I,123,116.327815,39.956818,
I,124,116.326704,39.957264,
I,125,116.326925,39.957283,
I,126,116.330075,39.957525,
I,127,116.326877,39.958713,
I,128,116.326169,39.957225,
I,129,116.344127,39.953939,
I,130,116.330035,39.927407,
I,131,116.354662,39.956031,
I,132,116.319338,39.955923,
I,133,116.333816,39.955451,
I,134,116.333086,39.956739,
I,135,116.33499,39.95669,
I,136,116.326149,39.956688,
I,137,116.323854,39.955563,
I,138,116.26772,39.955606,
I,139,116.357248,39.956201,
I,140,116.318194,39.90041,
I,141,116.298377,39.889369,
I,142,116.302452,39.890569,
I,143,116.308216,39.909383,
I,144,116.316411,39.926329,
I,145,116.324006,39.992869,
I,146,116.328766,39.981088,
I,147,116.247629,40.038678,
I,148,116.364777,39.967403,
I,149,116.277912,40.020641,
I,150,116.279828,40.020842,
I,151,116.366035,39.972227,
I,152,116.370649,39.969281,
I,153,116.366384,39.972854,
I,154,116.360277,39.977051,
I,155,116.319563,39.933227,
I,156,116.326156,39.931959,
I,157,116.315932,39.931608,
I,158,116.36123,39.946699,
I,159,116.361966,39.952301,
I,160,116.363487,39.949543,
I,161,116.295747,39.995611,
I,162,116.364803,39.97689,
I,163,116.307808,39.91311,
I,164,116.36771,39.952433,
I,165,116.223223,39.929531,
I,166,116.32291,39.928494,
I,167,116.316415,39.901314,
I,168,116.324453,39.928398,
I,169,116.366488,39.979763,
I,170,116.294651,39.901392,
I,171,116.251402,39.929309,
I,172,116.294679,39.902833,
I,173,116.323973,39.904886,
I,174,116.22476,39.962004,
I,175,116.329287,39.901159,
I,176,116.36528,39.995004,
I,177,116.323769,39.924282,
I,178,116.292234,39.942469,
I,179,116.365124,40.005315,
I,180,116.36544,39.992595,
I,181,116.356024,40.030217,
I,182,116.365225,39.981624,
I,183,116.369415,39.980719,
I,184,116.360295,39.985725,
I,185,116.365431,39.970337,
I,186,116.300299,39.919731,
I,187,116.26923,39.978542,
I,188,116.268713,39.978154,
I,189,116.357805,40.014894,
I,190,116.374142,39.989161,
I,191,116.368354,39.994112,
I,192,116.369517,39.99141,
I,193,116.353643,40.0018,
I,194,116.364251,39.998156,
I,195,116.22112,39.974335,
I,196,116.208724,39.98161,
I,197,116.331271,39.907906,
I,198,116.306223,39.989425,
I,199,116.343131,39.989219,
I,200,116.368306,39.989114,
I,201,116.206116,39.994456,
I,202,116.21711,39.99536,
I,203,116.294077,39.994465,
I,204,116.368282,39.994969,
I,205,116.369293,39.994113,
I,206,116.35708,40.015016,
I,207,116.318902,40.011076,
I,208,116.360206,40.010971,
I,209,116.271768,40.014131,
I,210,116.350261,40.013316,
I,211,116.326285,39.957236,
I,212,116.315165,39.965269,
I,213,116.326994,39.957284,
I,214,116.369152,39.957718,
I,215,116.360679,39.964284,
I,216,116.338275,39.968568,
I,217,116.319791,39.947389,
I,218,116.325162,39.946953,
I,219,116.318547,39.965657,
I,220,116.273688,39.965497,
I,221,116.317226,39.898667,
I,222,116.322513,39.897798,
I,223,116.294274,39.900433,
I,224,116.295393,39.900169,
I,225,116.27348,39.900998,
I,226,116.301872,39.897795,
I,227,116.258908,39.900382,
I,228,116.35514,40.062072,
I,229,116.337002,39.990525,
I,230,116.309236,39.949318,
I,231,116.286605,39.949753,
I,232,116.295289,39.910066,
I,233,116.273307,39.912502,
I,234,116.264331,39.913002,
I,235,116.26443,39.909686,
I,236,116.319223,39.910834,
I,237,116.334922,39.954152,
I,238,116.324507,39.904804,
I,239,116.290816,40.04131,
I,240,116.351861,40.006117,
I,241,116.363135,40.007231,
I,242,116.35193,40.008364,
I,243,116.351848,40.006574,
I,244,116.348582,40.006729,
I,245,116.348253,40.007037,
I,246,116.371037,40.033902,
I,247,116.355655,40.034418,
I,248,116.209286,40.034823,
I,249,116.318898,40.033144,
I,250,116.372884,40.031679,
I,251,116.372758,40.032096,
I,252,116.350497,40.035941,
I,253,116.284881,40.033467,
I,254,116.341545,40.035987,
I,255,116.315549,40.035439,
I,256,116.356482,40.03401,
I,257,116.34783,40.007023,
I,258,116.284206,40.00724,
I,259,116.323686,40.00694,
I,260,116.348142,40.007023,
I,261,116.372497,39.977152,
I,262,116.260637,39.973148,
I,263,116.334139,39.987202,
I,264,116.306064,39.972219,
I,265,116.318511,40.00272,
I,266,116.294759,40.023932,
I,267,116.341198,40.041013,
I,268,116.351679,39.969639,
I,269,116.367723,40.032905,
I,270,116.37851,39.980119,
I,271,116.358313,39.9814,
I,272,116.377495,39.971035,
I,273,116.375624,39.971454,
I,274,116.375046,39.971396,
I,275,116.370614,39.975526,
I,276,116.339523,39.991948,
I,277,116.357327,39.982076,
I,278,116.37434,39.973257,
I,279,116.365465,39.969772,
I,280,116.345316,39.974078,
I,281,116.336388,39.978539,
I,282,116.337808,39.975746,
I,283,116.372546,39.980616,
I,284,116.377561,39.977112,
I,285,116.370078,39.983171,
I,286,116.34165,39.965187,
I,287,116.359419,39.954032,
I,288,116.358755,39.954426,
I,289,116.359436,39.954483,
I,290,116.346927,39.960789,
I,291,116.338931,39.958889,
I,292,116.369688,39.973482,
I,293,116.357062,39.981776,
I,294,116.375986,39.969229,
I,295,116.290415,40.032377,
I,296,116.292381,39.995292,
I,297,116.379738,39.98046,
I,298,116.374873,39.98148,
I,299,116.375723,39.981929,
I,300,116.368589,39.976908,
I,301,116.363321,39.98197,
I,302,116.350858,39.98876,
I,303,116.363062,39.98197,
I,304,116.371936,39.974934,
I,305,116.360401,39.982445,
I,306,116.322052,39.953336,
I,307,116.336569,39.988962,
I,308,116.350133,40.029237,
I,309,116.26582,39.907862,
I,310,116.284588,39.900425,
I,311,116.264186,39.906541,
I,312,116.264312,39.900109,
I,313,116.283654,39.901299,
I,314,116.273369,39.914433,
I,315,116.295822,39.99525,
I,316,116.209204,40.043074,
I,317,116.289154,39.99897,
I,318,116.294077,39.994465,
I,319,116.294077,39.994465,
I,320,116.281401,40.00398,
I,321,116.214613,40.099848,
I,322,116.213328,40.099125,
I,323,116.322904,40.039533,
I,324,116.253639,39.907056,
I,325,116.243291,39.922116,
I,326,116.254595,39.921533,
I,327,116.306342,39.980326,
I,328,116.310099,39.977433,
I,329,116.30688,39.980321,
I,330,116.314164,39.977828,
I,331,116.134194,40.053419,
I,332,116.180946,40.041861,
I,333,116.165088,40.048237,
I,334,116.166665,40.051092,
I,335,116.20097,40.040457,
I,336,116.181716,40.04408,
I,337,116.202643,40.040299,
I,338,116.213729,40.037753,
I,339,116.292964,39.908008,
I,340,116.212161,39.955207,
I,341,116.213271,39.955952,
I,342,116.291521,39.909148,
I,343,116.283672,39.91578,
I,344,116.280413,39.914625,
I,345,116.280458,39.917383,
I,346,116.277755,39.917944,
I,347,116.261176,39.928965,
I,348,116.264214,39.927168,
I,349,116.25766,39.929646,
I,350,116.279675,39.918502,
I,351,116.332385,39.944693,
I,352,116.327197,39.9573,
I,353,116.298045,39.965439,
I,354,116.311771,39.975554,
I,355,116.309747,39.976225,
I,356,116.306675,39.976677,
I,357,116.212619,40.113817,
I,358,116.205555,40.101778,
I,359,116.364994,40.035089,
I,360,116.299811,39.923427,
I,361,116.337329,39.988879,
I,362,116.333636,39.987748,
I,363,116.271055,39.945462,
I,364,116.32387,39.955487,
I,365,116.350188,40.061201,
I,366,116.344151,40.027138,
I,367,116.316291,39.960685,
I,368,116.322222,39.962005,
I,369,116.30387,39.964514,
I,370,116.325384,39.963451,
I,371,116.300909,39.909163,
I,372,116.303299,39.908268,
I,373,116.265159,39.929445,
I,374,116.29968,39.914034,
I,375,116.294497,39.909382,
I,376,116.261765,39.929529,
I,377,116.327878,40.054704,
I,378,116.327927,40.053959,
I,379,116.358649,40.030712,
I,380,116.337671,40.054283,
I,381,116.314908,40.05183,
I,382,116.316258,39.975694,
I,383,116.317092,39.974207,
I,384,116.17898,40.123979,
I,385,116.278857,39.956236,
I,386,116.278857,39.956236,
I,387,116.278857,39.956236,
I,388,116.281785,39.954096,
I,389,116.286242,39.956848,
I,390,116.278168,39.961129,
I,391,116.274141,39.961824,
I,392,116.30651,39.976756,
I,393,116.306944,39.977174,
I,394,116.30883,39.975424,
I,395,116.306578,39.977462,
I,396,116.303064,39.935624,
I,397,116.291626,39.936313,
I,398,116.251766,39.916519,
I,399,116.279303,39.900521,
I,400,116.278246,39.900069,
I,401,116.27866,39.899764,
I,402,116.279043,39.899088,
I,403,116.279069,39.900886,
I,404,116.264453,39.908513,
I,405,116.274885,39.90206,
I,406,116.267097,39.905513,
I,407,116.259721,39.912061,
I,408,116.285376,39.900453,
I,409,116.285429,39.900453,
I,410,116.285955,39.90005,
I,411,116.27296,39.907064,
I,412,116.282693,39.900617,
I,413,116.260108,39.914347,
I,414,116.354859,40.062027,
I,415,116.350764,40.061304,
I,416,116.240937,39.933766,
I,417,116.302461,39.934518,
I,418,116.271912,39.972882,
I,419,116.281504,39.966167,
I,420,116.27868,39.93119,
I,421,116.354586,40.00854,
I,422,116.303413,39.953578,
I,423,116.224084,39.99593,
I,424,116.221389,40.025339,
I,425,116.250989,40.004278,
I,426,116.251137,40.004375,
I,427,116.265153,40.005979,
I,428,116.306446,39.978331,
I,429,116.301874,39.978927,
I,430,116.352,40.004412,
I,431,116.291815,39.900446,
I,432,116.252568,39.916218,
I,433,116.260526,39.913126,
I,434,116.269998,39.908275,
I,435,116.265654,39.906484,
I,436,116.267567,39.906599,
I,437,116.259372,39.90406,
I,438,116.267567,39.906599,
I,439,116.265443,39.909813,
I,440,116.334154,39.982103,
I,441,116.359928,39.947225,
I,442,116.33001,39.992013,
I,443,116.360029,39.989083,
I,444,116.295176,39.991144,
I,445,116.159186,40.079473,
I,446,116.121762,40.084671,
I,447,116.118072,40.105201,
I,448,116.146301,40.064117,
I,449,116.17878,40.124874,
I,450,116.179761,40.083706,
I,451,116.212621,40.113814,
I,452,116.232285,40.111705,
I,453,116.222296,40.116839,
I,454,116.212394,40.113805,
I,455,116.345125,39.999919,
I,456,116.30911,40.020982,
I,457,116.377443,39.977117,
I,458,116.369687,39.973573,
I,459,116.36743,39.979765,
I,460,116.178361,40.044824,
I,461,116.29599,39.888676,
I,462,116.173117,40.141324,
I,463,116.370139,39.963291,
I,464,116.368331,39.968304,
I,465,116.327369,39.957307,
I,466,116.32383,39.95575,
I,467,116.324046,39.953966,
I,468,116.326387,39.956702,
I,469,116.327276,39.957301,
I,470,116.330414,39.957548,
I,471,116.3258,39.956672,
I,472,116.306981,39.933034,
I,473,116.291805,39.941529,
I,474,116.304024,39.930919,
I,475,116.307395,39.989528,
I,476,116.300696,39.988688,
I,477,116.29545,39.88763,
I,478,116.346174,40.034184,
I,479,116.329494,40.046856,
I,480,116.331663,40.043135,
I,481,116.351129,40.035741,
I,482,116.349104,40.032939,
I,483,116.320221,39.928579,
I,484,116.324591,39.928399,
I,485,116.334008,39.924439,
I,486,116.327466,39.923755,
I,487,116.234806,39.999147,
I,488,116.33841,39.996191,
I,489,116.31454,39.9966,
I,490,116.342748,39.993885,
I,491,116.295322,39.993755,
I,492,116.294398,39.993867,
I,493,116.293164,39.99406,
I,494,116.292535,39.995019,
I,495,116.292708,39.995194,
I,496,116.313781,40.049978,
I,497,116.352844,40.02854,
I,498,116.302683,39.910209,
I,499,116.285423,39.931766,
I,500,116.293481,39.922815,
I,501,116.30806,39.913386,
I,502,116.307837,39.913528,
I,503,116.289586,39.923288,
I,504,116.363975,39.957044,
I,505,116.134202,40.053429,
I,506,116.119506,40.065223,
I,507,116.280324,39.914605,
I,508,116.313865,40.056219,
I,509,116.322565,39.972143,
I,510,116.33214,39.97445,
I,511,116.280113,39.94331,
I,512,116.304138,39.923275,
I,513,116.292619,39.92562,
I,514,116.275748,39.94254,
I,515,116.299713,39.923297,
I,516,116.303336,39.924349,
I,517,116.249146,39.968127,
I,518,116.297467,39.941065,
I,519,116.351367,40.015843,
I,520,116.317689,40.014745,
I,521,116.347086,40.015,
I,522,116.279977,40.01169,
I,523,116.273422,40.009667,
I,524,116.262759,40.006185,
I,525,116.305363,39.973217,
I,526,116.30232,39.975423,
I,527,116.365992,39.98882,
I,528,116.3161,39.976934,
I,529,116.31625,39.976939,
I,530,116.314778,39.976807,
I,531,116.320129,39.981063,
I,532,116.320422,39.980575,
I,533,116.222489,40.075458,
I,534,116.341712,40.007209,
I,535,116.291847,40.034423,
I,536,116.374535,39.969129,
I,537,116.330542,39.993467,
I,538,116.33687,39.990512,
I,539,116.335822,39.992501,
I,540,116.331252,39.995776,
I,541,116.270351,40.031571,
I,542,116.271111,40.031699,
I,543,116.318511,40.00272,
I,544,116.366813,39.98876,
I,545,116.179665,40.033757,
I,546,116.298143,40.035174,
I,547,116.345244,40.035692,
I,548,116.324904,39.964689,
I,549,116.311479,39.967536,
I,550,116.355801,40.037409,
I,551,116.300574,40.037618,
I,552,116.33221,40.03855,
I,553,116.215209,40.099951,
I,554,116.28609,39.941606,
I,555,116.332418,39.992285,
I,556,116.304528,39.983788,
I,557,116.286554,39.923469,
I,558,116.364882,39.951569,
I,559,116.367615,39.952429,
I,560,116.369266,39.95773,
I,561,116.30957,39.944116,
I,562,116.304472,39.947552,
I,563,116.311415,39.953372,
I,564,116.26675,39.898339,
I,565,116.363104,39.985409,
I,566,116.159134,40.079762,
I,567,116.235961,40.085763,
I,568,116.277333,39.917963,
I,569,116.270675,39.932079,
I,570,116.281289,39.926069,
I,571,116.342308,39.962168,
I,572,116.337485,39.957545,
I,573,116.337525,39.961777,
I,574,116.3333,39.902828,
J,1,116.308962,40.036341,
J,2,116.259533,39.907059,
J,3,116.256672,39.907823,
J,4,116.287837,39.908088,
J,5,116.275895,39.914733,
J,6,116.275706,39.914921,
J,7,116.276718,39.914726,
J,8,116.304563,39.984221,
J,9,116.304964,39.98719,
J,10,116.333925,39.992437,
J,11,116.334045,39.984584,
J,12,116.311789,39.984498,
J,13,116.324091,39.984176,
J,14,116.310035,39.9844,
J,15,116.324889,39.932032,
J,16,116.321237,39.932797,
J,17,116.31084,39.929703,
J,18,116.323048,39.93195,
J,19,116.320724,39.903515,
J,20,116.329243,39.903783,
J,21,116.310954,39.929703,
J,22,116.310941,39.92902,
J,23,116.332559,39.92893,
J,24,116.33316,39.928931,
J,25,116.286862,39.927771,
J,26,116.309436,39.928507,
J,27,116.327658,39.938205,
J,28,116.313669,39.939269,
J,29,116.327411,39.938192,
J,30,116.329226,39.939273,
J,31,116.323755,39.959334,
J,32,116.210815,39.959138,
J,33,116.283855,39.95848,
J,34,116.323673,39.959045,
J,35,116.366884,40.032171,
J,36,116.295474,39.887673,
J,37,116.324972,39.948533,
J,38,116.324869,39.948906,
J,39,116.32381,39.947269,
J,40,116.333491,39.908283,
J,41,116.333475,39.908813,
J,42,116.311873,39.909234,
J,43,116.352226,39.981123,
J,44,116.333829,39.993766,
J,45,116.338942,39.991922,
J,46,116.365383,39.970909,
J,47,116.373691,39.971142,
J,48,116.371351,39.968635,
J,49,116.370455,39.970668,
J,50,116.333624,39.996706,
J,51,116.334025,39.984576,
J,52,116.362197,39.967345,
J,53,116.344222,39.976828,
J,54,116.361176,39.946756,
J,55,116.357106,39.946963,
J,56,116.303332,39.923521,
J,57,116.321638,39.905978,
J,58,116.327917,39.936884,
J,59,116.309279,39.934887,
J,60,116.334176,39.904451,
J,61,116.328672,39.900876,
J,62,116.30974,39.902934,
J,63,116.313326,39.923545,
J,64,116.326351,39.925011,
J,65,116.315479,39.924365,
J,66,116.317706,39.924201,
J,67,116.346417,39.963775,
J,68,116.338196,39.971437,
J,69,116.356872,39.957375,
J,70,116.295318,39.906261,
J,71,116.369494,39.991779,
J,72,116.367469,40.040255,
J,73,116.353264,40.001862,
J,74,116.341222,40.040857,
J,75,116.311584,39.925102,
J,76,116.311584,39.925102,
J,77,116.311584,39.925102,
J,78,116.326345,39.925011,
J,79,116.302237,39.923491,
J,80,116.315603,40.001097,
J,81,116.259038,40.042031,
J,82,116.323157,39.966122,
J,83,116.31054,39.977609,
J,84,116.330405,39.907919,
J,85,116.314253,39.911075,
J,86,116.309669,39.910635,
J,87,116.335242,39.953778,
J,88,116.33628,39.953531,
J,89,116.338451,39.951386,
J,90,116.347355,39.950018,
J,91,116.357106,39.946963,
J,92,116.349236,39.944152,
J,93,116.357193,39.945713,
J,94,116.335111,39.953928,
J,95,116.348528,39.944369,
J,96,116.333507,39.927066,
J,97,116.332776,39.926968,
J,98,116.33204,39.926897,
J,99,116.313276,39.906669,
J,100,116.314953,39.907092,
J,101,116.323829,39.956459,
J,102,116.298532,39.891337,
J,103,116.311584,39.925102,
J,104,116.307993,39.909442,
J,105,116.311584,39.925102,
J,106,116.313211,39.923525,
J,107,116.315286,39.924355,
J,108,116.311584,39.925102,
J,109,116.354337,39.997572,
J,110,116.33037,39.993299,
J,111,116.316269,39.990708,
J,112,116.338572,39.97839,
J,113,116.315088,39.987845,
J,114,116.334139,39.987202,
J,115,116.364124,39.96735,
J,116,116.370906,39.968518,
J,117,116.369666,39.970463,
J,118,116.345034,39.98455,
J,119,116.344949,39.985084,
J,120,116.344653,39.98493,
J,121,116.359446,39.976893,
J,122,116.372314,39.968401,
J,123,116.324994,39.933466,
J,124,116.332046,39.934077,
J,125,116.322925,39.931948,
J,126,116.320808,39.932851,
J,127,116.327702,39.93285,
J,128,116.360866,39.947066,
J,129,116.335928,39.897826,
J,130,116.310544,39.976806,
J,131,116.230296,39.925871,
J,132,116.307913,39.895825,
J,133,116.314401,39.897682,
J,134,116.314878,39.907091,
J,135,116.313276,39.906669,
J,136,116.236891,39.934184,
J,137,116.32856,39.905312,
J,138,116.357865,40.01538,
J,139,116.313669,39.939269,
J,140,116.313251,39.94153,
J,141,116.352033,40.000393,
J,142,116.369188,39.979096,
J,143,116.370159,39.982337,
J,144,116.272842,39.93775,
J,145,116.317226,39.983584,
J,146,116.303656,39.986046,
J,147,116.306964,39.978839,
J,148,116.353264,40.001862,
J,149,116.360548,40.000867,
J,150,116.360497,40.001691,
J,151,116.366115,39.98885,
J,152,116.364968,39.988957,
J,153,116.32932,39.995341,
J,154,116.367728,39.994136,
J,155,116.367964,39.995287,
J,156,116.286523,40.012025,
J,157,116.305397,39.973059,
J,158,116.122908,40.059657,
J,159,116.332781,39.926968,
J,160,116.30139,39.945673,
J,161,116.361623,39.961619,
J,162,116.298269,39.947218,
J,163,116.269562,39.947947,
J,164,116.323296,39.965547,
J,165,116.301898,39.964866,
J,166,116.368837,39.991606,
J,167,116.324957,39.949329,
J,168,116.324956,39.948601,
J,169,116.345242,39.949352,
J,170,116.307993,39.909442,
J,171,116.307993,39.909442,
J,172,116.303697,39.90826,
J,173,116.320172,39.910325,
J,174,116.295346,39.909601,
J,175,116.294599,39.911197,
J,176,116.273385,39.913466,
J,177,116.32172,39.954065,
J,178,116.322745,39.954288,
J,179,116.335202,39.953691,
J,180,116.333304,39.927512,
J,181,116.333304,39.927512,
J,182,116.332909,39.926981,
J,183,116.311586,40.034769,
